crop_id,image_id,split,crop_path,label,damage,pixels,x0,y0,x1,y1
hurricane-harvey_00000029_c2_03,hurricane-harvey_00000029,train,outputs\real_processed\damage_crops\hurricane-harvey_00000029_c2_03.png,1,minor-damage,1204,293,565,363,626
hurricane-harvey_00000029_c2_04,hurricane-harvey_00000029,train,outputs\real_processed\damage_crops\hurricane-harvey_00000029_c2_04.png,1,minor-damage,1145,159,672,221,736
hurricane-harvey_00000029_c2_05,hurricane-harvey_00000029,train,outputs\real_processed\damage_crops\hurricane-harvey_00000029_c2_05.png,1,minor-damage,1113,353,467,408,544
hurricane-harvey_00000029_c3_00,hurricane-harvey_00000029,train,outputs\real_processed\damage_crops\hurricane-harvey_00000029_c3_00.png,2,major-damage,7508,443,595,589,726
hurricane-harvey_00000029_c3_01,hurricane-harvey_00000029,train,outputs\real_processed\damage_crops\hurricane-harvey_00000029_c3_01.png,2,major-damage,3332,920,381,1023,472
hurricane-harvey_00000029_c3_02,hurricane-harvey_00000029,train,outputs\real_processed\damage_crops\hurricane-harvey_00000029_c3_02.png,2,major-damage,2942,879,429,942,514
hurricane-harvey_00000029_c3_03,hurricane-harvey_00000029,train,outputs\real_processed\damage_crops\hurricane-harvey_00000029_c3_03.png,2,major-damage,2489,909,659,997,765
hurricane-harvey_00000029_c3_04,hurricane-harvey_00000029,train,outputs\real_processed\damage_crops\hurricane-harvey_00000029_c3_04.png,2,major-damage,2143,540,544,610,611
hurricane-harvey_00000029_c3_05,hurricane-harvey_00000029,train,outputs\real_processed\damage_crops\hurricane-harvey_00000029_c3_05.png,2,major-damage,2095,575,606,646,675
hurricane-harvey_00000455_c1_00,hurricane-harvey_00000455,train,outputs\real_processed\damage_crops\hurricane-harvey_00000455_c1_00.png,0,no-damage,9910,349,688,487,882
hurricane-harvey_00000455_c1_01,hurricane-harvey_00000455,train,outputs\real_processed\damage_crops\hurricane-harvey_00000455_c1_01.png,0,no-damage,8411,473,810,648,898
hurricane-harvey_00000455_c1_02,hurricane-harvey_00000455,train,outputs\real_processed\damage_crops\hurricane-harvey_00000455_c1_02.png,0,no-damage,7034,702,703,774,870
hurricane-harvey_00000455_c1_03,hurricane-harvey_00000455,train,outputs\real_processed\damage_crops\hurricane-harvey_00000455_c1_03.png,0,no-damage,6377,633,811,724,951
hurricane-harvey_00000455_c1_04,hurricane-harvey_00000455,train,outputs\real_processed\damage_crops\hurricane-harvey_00000455_c1_04.png,0,no-damage,6111,518,697,598,838
hurricane-harvey_00000455_c1_05,hurricane-harvey_00000455,train,outputs\real_processed\damage_crops\hurricane-harvey_00000455_c1_05.png,0,no-damage,5064,317,908,402,1024
hurricane-harvey_00000455_c2_00,hurricane-harvey_00000455,train,outputs\real_processed\damage_crops\hurricane-harvey_00000455_c2_00.png,1,minor-damage,11213,546,525,726,662
hurricane-harvey_00000455_c2_01,hurricane-harvey_00000455,train,outputs\real_processed\damage_crops\hurricane-harvey_00000455_c2_01.png,1,minor-damage,6816,315,334,403,506
hurricane-harvey_00000455_c2_02,hurricane-harvey_00000455,train,outputs\real_processed\damage_crops\hurricane-harvey_00000455_c2_02.png,1,minor-damage,5328,927,944,1022,1024
hurricane-harvey_00000455_c2_03,hurricane-harvey_00000455,train,outputs\real_processed\damage_crops\hurricane-harvey_00000455_c2_03.png,1,minor-damage,1661,505,659,612,694
hurricane-harvey_00000455_c2_04,hurricane-harvey_00000455,train,outputs\real_processed\damage_crops\hurricane-harvey_00000455_c2_04.png,1,minor-damage,1587,673,661,779,696
hurricane-harvey_00000455_c2_05,hurricane-harvey_00000455,train,outputs\real_processed\damage_crops\hurricane-harvey_00000455_c2_05.png,1,minor-damage,1234,423,658,510,692
hurricane-harvey_00000455_c3_00,hurricane-harvey_00000455,train,outputs\real_processed\damage_crops\hurricane-harvey_00000455_c3_00.png,2,major-damage,30937,823,751,1024,1024
hurricane-harvey_00000455_c3_01,hurricane-harvey_00000455,train,outputs\real_processed\damage_crops\hurricane-harvey_00000455_c3_01.png,2,major-damage,17295,554,317,789,517
hurricane-harvey_00000455_c3_02,hurricane-harvey_00000455,train,outputs\real_processed\damage_crops\hurricane-harvey_00000455_c3_02.png,2,major-damage,10091,331,215,503,364
hurricane-harvey_00000455_c3_03,hurricane-harvey_00000455,train,outputs\real_processed\damage_crops\hurricane-harvey_00000455_c3_03.png,2,major-damage,6087,323,0,397,180
hurricane-harvey_00000455_c3_04,hurricane-harvey_00000455,train,outputs\real_processed\damage_crops\hurricane-harvey_00000455_c3_04.png,2,major-damage,5853,715,186,793,313
hurricane-harvey_00000455_c3_05,hurricane-harvey_00000455,train,outputs\real_processed\damage_crops\hurricane-harvey_00000455_c3_05.png,2,major-damage,4340,491,45,604,143
hurricane-michael_00000306_c1_00,hurricane-michael_00000306,train,outputs\real_processed\damage_crops\hurricane-michael_00000306_c1_00.png,0,no-damage,1538,255,219,328,280
hurricane-michael_00000306_c1_01,hurricane-michael_00000306,train,outputs\real_processed\damage_crops\hurricane-michael_00000306_c1_01.png,0,no-damage,1392,845,0,894,52
hurricane-michael_00000306_c1_02,hurricane-michael_00000306,train,outputs\real_processed\damage_crops\hurricane-michael_00000306_c1_02.png,0,no-damage,1280,810,799,868,855
hurricane-michael_00000306_c1_03,hurricane-michael_00000306,train,outputs\real_processed\damage_crops\hurricane-michael_00000306_c1_03.png,0,no-damage,1268,489,326,538,382
hurricane-michael_00000306_c1_04,hurricane-michael_00000306,train,outputs\real_processed\damage_crops\hurricane-michael_00000306_c1_04.png,0,no-damage,1254,948,854,987,927
hurricane-michael_00000306_c1_05,hurricane-michael_00000306,train,outputs\real_processed\damage_crops\hurricane-michael_00000306_c1_05.png,0,no-damage,1167,109,420,164,476
hurricane-michael_00000306_c2_00,hurricane-michael_00000306,train,outputs\real_processed\damage_crops\hurricane-michael_00000306_c2_00.png,1,minor-damage,6446,455,837,565,939
hurricane-michael_00000306_c2_01,hurricane-michael_00000306,train,outputs\real_processed\damage_crops\hurricane-michael_00000306_c2_01.png,1,minor-damage,2560,660,91,760,157
hurricane-michael_00000306_c2_02,hurricane-michael_00000306,train,outputs\real_processed\damage_crops\hurricane-michael_00000306_c2_02.png,1,minor-damage,2475,107,0,186,50
hurricane-michael_00000306_c2_03,hurricane-michael_00000306,train,outputs\real_processed\damage_crops\hurricane-michael_00000306_c2_03.png,1,minor-damage,1898,905,0,983,46
hurricane-michael_00000306_c2_04,hurricane-michael_00000306,train,outputs\real_processed\damage_crops\hurricane-michael_00000306_c2_04.png,1,minor-damage,1636,925,247,983,316
hurricane-michael_00000306_c2_05,hurricane-michael_00000306,train,outputs\real_processed\damage_crops\hurricane-michael_00000306_c2_05.png,1,minor-damage,1576,665,0,730,52
hurricane-michael_00000306_c3_00,hurricane-michael_00000306,train,outputs\real_processed\damage_crops\hurricane-michael_00000306_c3_00.png,2,major-damage,1781,38,858,93,935
hurricane-michael_00000306_c3_01,hurricane-michael_00000306,train,outputs\real_processed\damage_crops\hurricane-michael_00000306_c3_01.png,2,major-damage,1662,0,130,31,222
hurricane-michael_00000306_c3_02,hurricane-michael_00000306,train,outputs\real_processed\damage_crops\hurricane-michael_00000306_c3_02.png,2,major-damage,1263,907,589,970,643
hurricane-michael_00000306_c3_03,hurricane-michael_00000306,train,outputs\real_processed\damage_crops\hurricane-michael_00000306_c3_03.png,2,major-damage,800,29,717,85,754
hurricane-michael_00000306_c3_04,hurricane-michael_00000306,train,outputs\real_processed\damage_crops\hurricane-michael_00000306_c3_04.png,2,major-damage,780,914,741,970,780
hurricane-michael_00000306_c3_05,hurricane-michael_00000306,train,outputs\real_processed\damage_crops\hurricane-michael_00000306_c3_05.png,2,major-damage,446,806,597,840,639
hurricane-michael_00000306_c4_00,hurricane-michael_00000306,train,outputs\real_processed\damage_crops\hurricane-michael_00000306_c4_00.png,3,destroyed,3428,799,128,883,198
hurricane-michael_00000306_c4_01,hurricane-michael_00000306,train,outputs\real_processed\damage_crops\hurricane-michael_00000306_c4_01.png,3,destroyed,1272,667,594,710,658
hurricane-michael_00000306_c4_02,hurricane-michael_00000306,train,outputs\real_processed\damage_crops\hurricane-michael_00000306_c4_02.png,3,destroyed,845,725,445,771,497
hurricane-michael_00000306_c4_03,hurricane-michael_00000306,train,outputs\real_processed\damage_crops\hurricane-michael_00000306_c4_03.png,3,destroyed,625,0,967,21,1024
hurricane-michael_00000306_c4_04,hurricane-michael_00000306,train,outputs\real_processed\damage_crops\hurricane-michael_00000306_c4_04.png,3,destroyed,476,851,580,904,611
hurricane-michael_00000306_c4_05,hurricane-michael_00000306,train,outputs\real_processed\damage_crops\hurricane-michael_00000306_c4_05.png,3,destroyed,155,705,453,737,479
midwest-flooding_00000366_c1_00,midwest-flooding_00000366,train,outputs\real_processed\damage_crops\midwest-flooding_00000366_c1_00.png,0,no-damage,3122,962,471,1024,558
midwest-flooding_00000366_c1_01,midwest-flooding_00000366,train,outputs\real_processed\damage_crops\midwest-flooding_00000366_c1_01.png,0,no-damage,1231,968,407,1021,459
midwest-flooding_00000289_c1_00,midwest-flooding_00000289,train,outputs\real_processed\damage_crops\midwest-flooding_00000289_c1_00.png,0,no-damage,2250,63,562,146,627
midwest-flooding_00000289_c1_01,midwest-flooding_00000289,train,outputs\real_processed\damage_crops\midwest-flooding_00000289_c1_01.png,0,no-damage,1518,78,704,143,755
midwest-flooding_00000289_c1_02,midwest-flooding_00000289,train,outputs\real_processed\damage_crops\midwest-flooding_00000289_c1_02.png,0,no-damage,1433,58,135,118,197
midwest-flooding_00000289_c1_03,midwest-flooding_00000289,train,outputs\real_processed\damage_crops\midwest-flooding_00000289_c1_03.png,0,no-damage,1426,150,796,229,868
midwest-flooding_00000289_c1_04,midwest-flooding_00000289,train,outputs\real_processed\damage_crops\midwest-flooding_00000289_c1_04.png,0,no-damage,1295,100,383,175,426
midwest-flooding_00000289_c1_05,midwest-flooding_00000289,train,outputs\real_processed\damage_crops\midwest-flooding_00000289_c1_05.png,0,no-damage,1243,71,629,123,695
midwest-flooding_00000289_c2_00,midwest-flooding_00000289,train,outputs\real_processed\damage_crops\midwest-flooding_00000289_c2_00.png,1,minor-damage,682,66,45,113,83
midwest-flooding_00000289_c2_01,midwest-flooding_00000289,train,outputs\real_processed\damage_crops\midwest-flooding_00000289_c2_01.png,1,minor-damage,441,161,69,198,106
santa-rosa-wildfire_00000106_c1_00,santa-rosa-wildfire_00000106,train,outputs\real_processed\damage_crops\santa-rosa-wildfire_00000106_c1_00.png,0,no-damage,3611,532,737,597,852
santa-rosa-wildfire_00000106_c1_01,santa-rosa-wildfire_00000106,train,outputs\real_processed\damage_crops\santa-rosa-wildfire_00000106_c1_01.png,0,no-damage,3208,0,758,67,882
santa-rosa-wildfire_00000106_c1_02,santa-rosa-wildfire_00000106,train,outputs\real_processed\damage_crops\santa-rosa-wildfire_00000106_c1_02.png,0,no-damage,2990,566,314,668,396
santa-rosa-wildfire_00000106_c1_03,santa-rosa-wildfire_00000106,train,outputs\real_processed\damage_crops\santa-rosa-wildfire_00000106_c1_03.png,0,no-damage,2491,237,400,317,463
santa-rosa-wildfire_00000106_c1_04,santa-rosa-wildfire_00000106,train,outputs\real_processed\damage_crops\santa-rosa-wildfire_00000106_c1_04.png,0,no-damage,2402,315,91,397,155
santa-rosa-wildfire_00000106_c1_05,santa-rosa-wildfire_00000106,train,outputs\real_processed\damage_crops\santa-rosa-wildfire_00000106_c1_05.png,0,no-damage,2338,431,601,508,689
hurricane-matthew_00000045_c1_00,hurricane-matthew_00000045,train,outputs\real_processed\damage_crops\hurricane-matthew_00000045_c1_00.png,0,no-damage,1564,716,478,787,540
hurricane-matthew_00000045_c1_01,hurricane-matthew_00000045,train,outputs\real_processed\damage_crops\hurricane-matthew_00000045_c1_01.png,0,no-damage,1444,600,401,681,443
hurricane-matthew_00000045_c1_02,hurricane-matthew_00000045,train,outputs\real_processed\damage_crops\hurricane-matthew_00000045_c1_02.png,0,no-damage,844,642,891,705,925
hurricane-matthew_00000045_c1_03,hurricane-matthew_00000045,train,outputs\real_processed\damage_crops\hurricane-matthew_00000045_c1_03.png,0,no-damage,602,652,826,701,864
hurricane-matthew_00000045_c1_04,hurricane-matthew_00000045,train,outputs\real_processed\damage_crops\hurricane-matthew_00000045_c1_04.png,0,no-damage,567,621,434,664,471
hurricane-matthew_00000045_c1_05,hurricane-matthew_00000045,train,outputs\real_processed\damage_crops\hurricane-matthew_00000045_c1_05.png,0,no-damage,449,812,82,860,116
hurricane-matthew_00000045_c2_00,hurricane-matthew_00000045,train,outputs\real_processed\damage_crops\hurricane-matthew_00000045_c2_00.png,1,minor-damage,5767,858,0,1008,69
hurricane-matthew_00000045_c2_01,hurricane-matthew_00000045,train,outputs\real_processed\damage_crops\hurricane-matthew_00000045_c2_01.png,1,minor-damage,4962,753,934,998,987
hurricane-matthew_00000045_c2_02,hurricane-matthew_00000045,train,outputs\real_processed\damage_crops\hurricane-matthew_00000045_c2_02.png,1,minor-damage,2944,790,786,885,854
hurricane-matthew_00000045_c2_03,hurricane-matthew_00000045,train,outputs\real_processed\damage_crops\hurricane-matthew_00000045_c2_03.png,1,minor-damage,2756,612,140,691,244
hurricane-matthew_00000045_c2_04,hurricane-matthew_00000045,train,outputs\real_processed\damage_crops\hurricane-matthew_00000045_c2_04.png,1,minor-damage,2722,818,538,910,624
hurricane-matthew_00000045_c2_05,hurricane-matthew_00000045,train,outputs\real_processed\damage_crops\hurricane-matthew_00000045_c2_05.png,1,minor-damage,2654,526,590,598,662
hurricane-matthew_00000045_c3_00,hurricane-matthew_00000045,train,outputs\real_processed\damage_crops\hurricane-matthew_00000045_c3_00.png,2,major-damage,968,715,556,768,599
hurricane-matthew_00000045_c3_01,hurricane-matthew_00000045,train,outputs\real_processed\damage_crops\hurricane-matthew_00000045_c3_01.png,2,major-damage,610,981,947,1024,989
hurricane-harvey_00000319_c1_00,hurricane-harvey_00000319,train,outputs\real_processed\damage_crops\hurricane-harvey_00000319_c1_00.png,0,no-damage,924,375,218,438,258
hurricane-harvey_00000319_c1_01,hurricane-harvey_00000319,train,outputs\real_processed\damage_crops\hurricane-harvey_00000319_c1_01.png,0,no-damage,846,130,26,177,75
hurricane-harvey_00000319_c1_02,hurricane-harvey_00000319,train,outputs\real_processed\damage_crops\hurricane-harvey_00000319_c1_02.png,0,no-damage,502,794,167,831,208
hurricane-harvey_00000319_c2_00,hurricane-harvey_00000319,train,outputs\real_processed\damage_crops\hurricane-harvey_00000319_c2_00.png,1,minor-damage,562,984,4,1024,45
hurricane-harvey_00000319_c2_01,hurricane-harvey_00000319,train,outputs\real_processed\damage_crops\hurricane-harvey_00000319_c2_01.png,1,minor-damage,341,373,260,412,294
hurricane-harvey_00000319_c2_02,hurricane-harvey_00000319,train,outputs\real_processed\damage_crops\hurricane-harvey_00000319_c2_02.png,1,minor-damage,171,749,793,776,828
hurricane-harvey_00000319_c3_00,hurricane-harvey_00000319,train,outputs\real_processed\damage_crops\hurricane-harvey_00000319_c3_00.png,2,major-damage,1280,783,0,837,45
hurricane-harvey_00000319_c3_01,hurricane-harvey_00000319,train,outputs\real_processed\damage_crops\hurricane-harvey_00000319_c3_01.png,2,major-damage,1059,617,738,657,805
hurricane-harvey_00000319_c3_02,hurricane-harvey_00000319,train,outputs\real_processed\damage_crops\hurricane-harvey_00000319_c3_02.png,2,major-damage,512,619,713,659,752
hurricane-harvey_00000319_c3_03,hurricane-harvey_00000319,train,outputs\real_processed\damage_crops\hurricane-harvey_00000319_c3_03.png,2,major-damage,51,401,314,424,339
hurricane-harvey_00000319_c4_00,hurricane-harvey_00000319,train,outputs\real_processed\damage_crops\hurricane-harvey_00000319_c4_00.png,3,destroyed,188,546,577,581,604
palu-tsunami_00000166_c1_00,palu-tsunami_00000166,train,outputs\real_processed\damage_crops\palu-tsunami_00000166_c1_00.png,0,no-damage,42908,749,448,1024,650
palu-tsunami_00000166_c1_01,palu-tsunami_00000166,train,outputs\real_processed\damage_crops\palu-tsunami_00000166_c1_01.png,0,no-damage,16412,680,268,819,439
palu-tsunami_00000166_c1_02,palu-tsunami_00000166,train,outputs\real_processed\damage_crops\palu-tsunami_00000166_c1_02.png,0,no-damage,12742,635,495,767,640
palu-tsunami_00000166_c1_03,palu-tsunami_00000166,train,outputs\real_processed\damage_crops\palu-tsunami_00000166_c1_03.png,0,no-damage,4020,9,11,122,119
palu-tsunami_00000166_c1_04,palu-tsunami_00000166,train,outputs\real_processed\damage_crops\palu-tsunami_00000166_c1_04.png,0,no-damage,3494,456,466,530,554
palu-tsunami_00000166_c1_05,palu-tsunami_00000166,train,outputs\real_processed\damage_crops\palu-tsunami_00000166_c1_05.png,0,no-damage,1909,703,0,793,43
palu-tsunami_00000166_c3_00,palu-tsunami_00000166,train,outputs\real_processed\damage_crops\palu-tsunami_00000166_c3_00.png,2,major-damage,54793,138,540,576,781
palu-tsunami_00000166_c3_01,palu-tsunami_00000166,train,outputs\real_processed\damage_crops\palu-tsunami_00000166_c3_01.png,2,major-damage,29091,224,781,414,1024
