crop_id,image_id,split,crop_path,label,damage,pixels,x0,y0,x1,y1,paired
socal-fire_00001330_pair_c1_03,socal-fire_00001330,train,outputs\real_processed\damage_pair_crops\socal-fire_00001330_pair_c1_03.png,0,no-damage,4977,418,120,539,246,True
socal-fire_00001330_pair_c1_04,socal-fire_00001330,train,outputs\real_processed\damage_pair_crops\socal-fire_00001330_pair_c1_04.png,0,no-damage,4868,347,286,464,425,True
socal-fire_00001330_pair_c1_05,socal-fire_00001330,train,outputs\real_processed\damage_pair_crops\socal-fire_00001330_pair_c1_05.png,0,no-damage,4445,265,213,396,315,True
midwest-flooding_00000103_pair_c1_00,midwest-flooding_00000103,train,outputs\real_processed\damage_pair_crops\midwest-flooding_00000103_pair_c1_00.png,0,no-damage,2307,29,117,106,224,True
midwest-flooding_00000103_pair_c1_01,midwest-flooding_00000103,train,outputs\real_processed\damage_pair_crops\midwest-flooding_00000103_pair_c1_01.png,0,no-damage,1653,711,180,798,259,True
midwest-flooding_00000103_pair_c1_02,midwest-flooding_00000103,train,outputs\real_processed\damage_pair_crops\midwest-flooding_00000103_pair_c1_02.png,0,no-damage,1251,636,209,707,276,True
midwest-flooding_00000103_pair_c1_03,midwest-flooding_00000103,train,outputs\real_processed\damage_pair_crops\midwest-flooding_00000103_pair_c1_03.png,0,no-damage,874,463,760,536,816,True
midwest-flooding_00000103_pair_c1_04,midwest-flooding_00000103,train,outputs\real_processed\damage_pair_crops\midwest-flooding_00000103_pair_c1_04.png,0,no-damage,661,328,560,390,647,True
midwest-flooding_00000103_pair_c1_05,midwest-flooding_00000103,train,outputs\real_processed\damage_pair_crops\midwest-flooding_00000103_pair_c1_05.png,0,no-damage,431,369,645,427,704,True
midwest-flooding_00000103_pair_c2_00,midwest-flooding_00000103,train,outputs\real_processed\damage_pair_crops\midwest-flooding_00000103_pair_c2_00.png,1,minor-damage,73,420,704,461,746,True
hurricane-harvey_00000029_pair_c1_00,hurricane-harvey_00000029,train,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000029_pair_c1_00.png,0,no-damage,1787,302,291,388,388,True
hurricane-harvey_00000029_pair_c1_01,hurricane-harvey_00000029,train,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000029_pair_c1_01.png,0,no-damage,1598,314,180,390,270,True
hurricane-harvey_00000029_pair_c1_02,hurricane-harvey_00000029,train,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000029_pair_c1_02.png,0,no-damage,1489,3,512,88,592,True
hurricane-harvey_00000029_pair_c1_03,hurricane-harvey_00000029,train,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000029_pair_c1_03.png,0,no-damage,1460,362,158,456,238,True
hurricane-harvey_00000029_pair_c1_04,hurricane-harvey_00000029,train,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000029_pair_c1_04.png,0,no-damage,1437,130,566,217,645,True
hurricane-harvey_00000029_pair_c1_05,hurricane-harvey_00000029,train,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000029_pair_c1_05.png,0,no-damage,1428,33,334,112,411,True
hurricane-harvey_00000029_pair_c2_00,hurricane-harvey_00000029,train,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000029_pair_c2_00.png,1,minor-damage,1496,196,640,278,728,True
hurricane-harvey_00000029_pair_c2_01,hurricane-harvey_00000029,train,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000029_pair_c2_01.png,1,minor-damage,1317,110,690,194,769,True
hurricane-harvey_00000029_pair_c2_02,hurricane-harvey_00000029,train,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000029_pair_c2_02.png,1,minor-damage,1222,237,613,309,702,True
hurricane-harvey_00000029_pair_c2_03,hurricane-harvey_00000029,train,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000029_pair_c2_03.png,1,minor-damage,1204,285,557,371,634,True
hurricane-harvey_00000029_pair_c2_04,hurricane-harvey_00000029,train,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000029_pair_c2_04.png,1,minor-damage,1145,151,664,229,744,True
hurricane-harvey_00000029_pair_c2_05,hurricane-harvey_00000029,train,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000029_pair_c2_05.png,1,minor-damage,1113,345,459,416,552,True
hurricane-harvey_00000029_pair_c3_00,hurricane-harvey_00000029,train,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000029_pair_c3_00.png,2,major-damage,7508,435,587,597,734,True
hurricane-harvey_00000029_pair_c3_01,hurricane-harvey_00000029,train,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000029_pair_c3_01.png,2,major-damage,3332,912,373,1024,480,True
hurricane-harvey_00000029_pair_c3_02,hurricane-harvey_00000029,train,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000029_pair_c3_02.png,2,major-damage,2942,871,421,950,522,True
hurricane-harvey_00000029_pair_c3_03,hurricane-harvey_00000029,train,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000029_pair_c3_03.png,2,major-damage,2489,901,651,1005,773,True
hurricane-harvey_00000029_pair_c3_04,hurricane-harvey_00000029,train,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000029_pair_c3_04.png,2,major-damage,2143,532,536,618,619,True
hurricane-harvey_00000029_pair_c3_05,hurricane-harvey_00000029,train,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000029_pair_c3_05.png,2,major-damage,2095,567,598,654,683,True
hurricane-harvey_00000455_pair_c1_00,hurricane-harvey_00000455,train,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000455_pair_c1_00.png,0,no-damage,9910,341,680,495,890,True
hurricane-harvey_00000455_pair_c1_01,hurricane-harvey_00000455,train,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000455_pair_c1_01.png,0,no-damage,8411,465,802,656,906,True
hurricane-harvey_00000455_pair_c1_02,hurricane-harvey_00000455,train,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000455_pair_c1_02.png,0,no-damage,7034,694,695,782,878,True
hurricane-harvey_00000455_pair_c1_03,hurricane-harvey_00000455,train,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000455_pair_c1_03.png,0,no-damage,6377,625,803,732,959,True
hurricane-harvey_00000455_pair_c1_04,hurricane-harvey_00000455,train,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000455_pair_c1_04.png,0,no-damage,6111,510,689,606,846,True
hurricane-harvey_00000455_pair_c1_05,hurricane-harvey_00000455,train,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000455_pair_c1_05.png,0,no-damage,5064,309,900,410,1024,True
hurricane-harvey_00000455_pair_c2_00,hurricane-harvey_00000455,train,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000455_pair_c2_00.png,1,minor-damage,11213,538,517,734,670,True
hurricane-harvey_00000455_pair_c2_01,hurricane-harvey_00000455,train,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000455_pair_c2_01.png,1,minor-damage,6816,307,326,411,514,True
hurricane-harvey_00000455_pair_c2_02,hurricane-harvey_00000455,train,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000455_pair_c2_02.png,1,minor-damage,5328,919,936,1024,1024,True
hurricane-harvey_00000455_pair_c2_03,hurricane-harvey_00000455,train,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000455_pair_c2_03.png,1,minor-damage,1661,497,651,620,702,True
hurricane-harvey_00000455_pair_c2_04,hurricane-harvey_00000455,train,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000455_pair_c2_04.png,1,minor-damage,1587,665,653,787,704,True
hurricane-harvey_00000455_pair_c2_05,hurricane-harvey_00000455,train,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000455_pair_c2_05.png,1,minor-damage,1234,415,650,518,700,True
hurricane-harvey_00000455_pair_c3_00,hurricane-harvey_00000455,train,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000455_pair_c3_00.png,2,major-damage,30937,815,743,1024,1024,True
hurricane-harvey_00000455_pair_c3_01,hurricane-harvey_00000455,train,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000455_pair_c3_01.png,2,major-damage,17295,546,309,797,525,True
hurricane-harvey_00000455_pair_c3_02,hurricane-harvey_00000455,train,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000455_pair_c3_02.png,2,major-damage,10091,323,207,511,372,True
hurricane-harvey_00000455_pair_c3_03,hurricane-harvey_00000455,train,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000455_pair_c3_03.png,2,major-damage,6087,315,0,405,188,True
hurricane-harvey_00000455_pair_c3_04,hurricane-harvey_00000455,train,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000455_pair_c3_04.png,2,major-damage,5853,707,178,801,321,True
hurricane-harvey_00000455_pair_c3_05,hurricane-harvey_00000455,train,outputs\real_processed\damage_pair_crops\hurricane-harvey_00000455_pair_c3_05.png,2,major-damage,4340,483,37,612,151,True
hurricane-michael_00000306_pair_c1_00,hurricane-michael_00000306,train,outputs\real_processed\damage_pair_crops\hurricane-michael_00000306_pair_c1_00.png,0,no-damage,1538,247,211,336,288,True
hurricane-michael_00000306_pair_c1_01,hurricane-michael_00000306,train,outputs\real_processed\damage_pair_crops\hurricane-michael_00000306_pair_c1_01.png,0,no-damage,1392,837,0,902,60,True
hurricane-michael_00000306_pair_c1_02,hurricane-michael_00000306,train,outputs\real_processed\damage_pair_crops\hurricane-michael_00000306_pair_c1_02.png,0,no-damage,1280,802,791,876,863,True
hurricane-michael_00000306_pair_c1_03,hurricane-michael_00000306,train,outputs\real_processed\damage_pair_crops\hurricane-michael_00000306_pair_c1_03.png,0,no-damage,1268,481,318,546,390,True
hurricane-michael_00000306_pair_c1_04,hurricane-michael_00000306,train,outputs\real_processed\damage_pair_crops\hurricane-michael_00000306_pair_c1_04.png,0,no-damage,1254,940,846,995,935,True
hurricane-michael_00000306_pair_c1_05,hurricane-michael_00000306,train,outputs\real_processed\damage_pair_crops\hurricane-michael_00000306_pair_c1_05.png,0,no-damage,1167,101,412,172,484,True
hurricane-michael_00000306_pair_c2_00,hurricane-michael_00000306,train,outputs\real_processed\damage_pair_crops\hurricane-michael_00000306_pair_c2_00.png,1,minor-damage,6446,447,829,573,947,True
hurricane-michael_00000306_pair_c2_01,hurricane-michael_00000306,train,outputs\real_processed\damage_pair_crops\hurricane-michael_00000306_pair_c2_01.png,1,minor-damage,2560,652,83,768,165,True
hurricane-michael_00000306_pair_c2_02,hurricane-michael_00000306,train,outputs\real_processed\damage_pair_crops\hurricane-michael_00000306_pair_c2_02.png,1,minor-damage,2475,99,0,194,58,True
hurricane-michael_00000306_pair_c2_03,hurricane-michael_00000306,train,outputs\real_processed\damage_pair_crops\hurricane-michael_00000306_pair_c2_03.png,1,minor-damage,1898,897,0,991,54,True
hurricane-michael_00000306_pair_c2_04,hurricane-michael_00000306,train,outputs\real_processed\damage_pair_crops\hurricane-michael_00000306_pair_c2_04.png,1,minor-damage,1636,917,239,991,324,True
hurricane-michael_00000306_pair_c2_05,hurricane-michael_00000306,train,outputs\real_processed\damage_pair_crops\hurricane-michael_00000306_pair_c2_05.png,1,minor-damage,1576,657,0,738,60,True
hurricane-michael_00000306_pair_c3_00,hurricane-michael_00000306,train,outputs\real_processed\damage_pair_crops\hurricane-michael_00000306_pair_c3_00.png,2,major-damage,1781,30,850,101,943,True
hurricane-michael_00000306_pair_c3_01,hurricane-michael_00000306,train,outputs\real_processed\damage_pair_crops\hurricane-michael_00000306_pair_c3_01.png,2,major-damage,1662,0,122,39,230,True
hurricane-michael_00000306_pair_c3_02,hurricane-michael_00000306,train,outputs\real_processed\damage_pair_crops\hurricane-michael_00000306_pair_c3_02.png,2,major-damage,1263,899,581,978,651,True
hurricane-michael_00000306_pair_c3_03,hurricane-michael_00000306,train,outputs\real_processed\damage_pair_crops\hurricane-michael_00000306_pair_c3_03.png,2,major-damage,800,21,709,93,762,True
hurricane-michael_00000306_pair_c3_04,hurricane-michael_00000306,train,outputs\real_processed\damage_pair_crops\hurricane-michael_00000306_pair_c3_04.png,2,major-damage,780,906,733,978,788,True
hurricane-michael_00000306_pair_c3_05,hurricane-michael_00000306,train,outputs\real_processed\damage_pair_crops\hurricane-michael_00000306_pair_c3_05.png,2,major-damage,446,798,589,848,647,True
hurricane-michael_00000306_pair_c4_00,hurricane-michael_00000306,train,outputs\real_processed\damage_pair_crops\hurricane-michael_00000306_pair_c4_00.png,3,destroyed,3428,791,120,891,206,True
hurricane-michael_00000306_pair_c4_01,hurricane-michael_00000306,train,outputs\real_processed\damage_pair_crops\hurricane-michael_00000306_pair_c4_01.png,3,destroyed,1272,659,586,718,666,True
hurricane-michael_00000306_pair_c4_02,hurricane-michael_00000306,train,outputs\real_processed\damage_pair_crops\hurricane-michael_00000306_pair_c4_02.png,3,destroyed,845,717,437,779,505,True
hurricane-michael_00000306_pair_c4_03,hurricane-michael_00000306,train,outputs\real_processed\damage_pair_crops\hurricane-michael_00000306_pair_c4_03.png,3,destroyed,625,0,959,29,1024,True
hurricane-michael_00000306_pair_c4_04,hurricane-michael_00000306,train,outputs\real_processed\damage_pair_crops\hurricane-michael_00000306_pair_c4_04.png,3,destroyed,476,843,572,912,619,True
hurricane-michael_00000306_pair_c4_05,hurricane-michael_00000306,train,outputs\real_processed\damage_pair_crops\hurricane-michael_00000306_pair_c4_05.png,3,destroyed,155,697,445,745,487,True
midwest-flooding_00000366_pair_c1_00,midwest-flooding_00000366,train,outputs\real_processed\damage_pair_crops\midwest-flooding_00000366_pair_c1_00.png,0,no-damage,3122,954,463,1024,566,True
midwest-flooding_00000366_pair_c1_01,midwest-flooding_00000366,train,outputs\real_processed\damage_pair_crops\midwest-flooding_00000366_pair_c1_01.png,0,no-damage,1231,960,399,1024,467,True
midwest-flooding_00000289_pair_c1_00,midwest-flooding_00000289,train,outputs\real_processed\damage_pair_crops\midwest-flooding_00000289_pair_c1_00.png,0,no-damage,2250,55,554,154,635,True
midwest-flooding_00000289_pair_c1_01,midwest-flooding_00000289,train,outputs\real_processed\damage_pair_crops\midwest-flooding_00000289_pair_c1_01.png,0,no-damage,1518,70,696,151,763,True
midwest-flooding_00000289_pair_c1_02,midwest-flooding_00000289,train,outputs\real_processed\damage_pair_crops\midwest-flooding_00000289_pair_c1_02.png,0,no-damage,1433,50,127,126,205,True
midwest-flooding_00000289_pair_c1_03,midwest-flooding_00000289,train,outputs\real_processed\damage_pair_crops\midwest-flooding_00000289_pair_c1_03.png,0,no-damage,1426,142,788,237,876,True
midwest-flooding_00000289_pair_c1_04,midwest-flooding_00000289,train,outputs\real_processed\damage_pair_crops\midwest-flooding_00000289_pair_c1_04.png,0,no-damage,1295,92,375,183,434,True
midwest-flooding_00000289_pair_c1_05,midwest-flooding_00000289,train,outputs\real_processed\damage_pair_crops\midwest-flooding_00000289_pair_c1_05.png,0,no-damage,1243,63,621,131,703,True
midwest-flooding_00000289_pair_c2_00,midwest-flooding_00000289,train,outputs\real_processed\damage_pair_crops\midwest-flooding_00000289_pair_c2_00.png,1,minor-damage,682,58,37,121,91,True
midwest-flooding_00000289_pair_c2_01,midwest-flooding_00000289,train,outputs\real_processed\damage_pair_crops\midwest-flooding_00000289_pair_c2_01.png,1,minor-damage,441,153,61,206,114,True
santa-rosa-wildfire_00000106_pair_c1_00,santa-rosa-wildfire_00000106,train,outputs\real_processed\damage_pair_crops\santa-rosa-wildfire_00000106_pair_c1_00.png,0,no-damage,3611,524,729,605,860,True
santa-rosa-wildfire_00000106_pair_c1_01,santa-rosa-wildfire_00000106,train,outputs\real_processed\damage_pair_crops\santa-rosa-wildfire_00000106_pair_c1_01.png,0,no-damage,3208,0,750,75,890,True
santa-rosa-wildfire_00000106_pair_c1_02,santa-rosa-wildfire_00000106,train,outputs\real_processed\damage_pair_crops\santa-rosa-wildfire_00000106_pair_c1_02.png,0,no-damage,2990,558,306,676,404,True
santa-rosa-wildfire_00000106_pair_c1_03,santa-rosa-wildfire_00000106,train,outputs\real_processed\damage_pair_crops\santa-rosa-wildfire_00000106_pair_c1_03.png,0,no-damage,2491,229,392,325,471,True
santa-rosa-wildfire_00000106_pair_c1_04,santa-rosa-wildfire_00000106,train,outputs\real_processed\damage_pair_crops\santa-rosa-wildfire_00000106_pair_c1_04.png,0,no-damage,2402,307,83,405,163,True
santa-rosa-wildfire_00000106_pair_c1_05,santa-rosa-wildfire_00000106,train,outputs\real_processed\damage_pair_crops\santa-rosa-wildfire_00000106_pair_c1_05.png,0,no-damage,2338,423,593,516,697,True
hurricane-matthew_00000045_pair_c1_00,hurricane-matthew_00000045,train,outputs\real_processed\damage_pair_crops\hurricane-matthew_00000045_pair_c1_00.png,0,no-damage,1564,708,470,795,548,True
hurricane-matthew_00000045_pair_c1_01,hurricane-matthew_00000045,train,outputs\real_processed\damage_pair_crops\hurricane-matthew_00000045_pair_c1_01.png,0,no-damage,1444,592,393,689,451,True
hurricane-matthew_00000045_pair_c1_02,hurricane-matthew_00000045,train,outputs\real_processed\damage_pair_crops\hurricane-matthew_00000045_pair_c1_02.png,0,no-damage,844,634,883,713,933,True
hurricane-matthew_00000045_pair_c1_03,hurricane-matthew_00000045,train,outputs\real_processed\damage_pair_crops\hurricane-matthew_00000045_pair_c1_03.png,0,no-damage,602,644,818,709,872,True
hurricane-matthew_00000045_pair_c1_04,hurricane-matthew_00000045,train,outputs\real_processed\damage_pair_crops\hurricane-matthew_00000045_pair_c1_04.png,0,no-damage,567,613,426,672,479,True
